subject_session	dataset	path	fieldmaps	connectome: fMRIPrep	connectome: C-PAC: fmriprep-options
sub-NDARRK213WCF_ses-HBNsiteRU_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARRK213WCF/ses-HBNsiteRU	epi		
sub-NDARJY747PRJ_ses-HBNsiteCBIC_task-movieDM_acq-ABCD	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARJY747PRJ/ses-HBNsiteCBIC	epi	sub-NDARJY747PRJ_ses-HBNsiteCBIC_task-movieDM_acq-ABCD_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARYE521RDA_ses-HBNsiteRU_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARYE521RDA/ses-HBNsiteRU	epi		
sub-NDARRA933RLX_ses-HBNsiteRU_task-rest_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARRA933RLX/ses-HBNsiteRU	epi		
sub-NDARXT196WPG_ses-HBNsiteCUNY_task-rest_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARXT196WPG/ses-HBNsiteCUNY	epi		
sub-NDAREG590BNY_ses-HBNsiteRU_task-peer_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDAREG590BNY/ses-HBNsiteRU	epi	sub-NDAREG590BNY_ses-HBNsiteRU_task-peer_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-NDAREG590BNY_ses-HBNsiteRU_task-peer_run-2_space-template_desc-preproc_connectome.tsv
sub-NDARGG205WVN_ses-HBNsiteRU_task-rest_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARGG205WVN/ses-HBNsiteRU	epi	sub-NDARGG205WVN_ses-HBNsiteRU_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARBM839WR5_ses-HBNsiteRU_task-movieDM	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARBM839WR5/ses-HBNsiteRU	epi		
sub-NDARKG859AGN_ses-HBNsiteRU_task-movieDM	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARKG859AGN/ses-HBNsiteRU	epi		
sub-NDARRW481GFE_ses-HBNsiteCBIC_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARRW481GFE/ses-HBNsiteCBIC	epi		
sub-NDARAV519RND_ses-HBNsiteCBIC_task-movieDM_acq-ABCDVARIANTNumVolumes	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARAV519RND/ses-HBNsiteCBIC	epi	sub-NDARAV519RND_ses-HBNsiteCBIC_task-movieDM_acq-ABCDVARIANTNumVolumes_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARYU898ETS_ses-HBNsiteRU_task-rest_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARYU898ETS/ses-HBNsiteRU	epi		
sub-NDARLY872ZXA_ses-HBNsiteRU_task-movieDM	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARLY872ZXA/ses-HBNsiteRU	epi	sub-NDARLY872ZXA_ses-HBNsiteRU_task-movieDM_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARZR968TLL_ses-HBNsiteCUNY_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARZR968TLL/ses-HBNsiteCUNY	epi		
sub-NDAREG930XPP_ses-HBNsiteCBIC_task-rest_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDAREG930XPP/ses-HBNsiteCBIC	epi	sub-NDAREG930XPP_ses-HBNsiteCBIC_task-rest_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARTT242GNN_ses-HBNsiteRU_task-peer_run-3	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARTT242GNN/ses-HBNsiteRU	epi		
sub-NDARJM296MDW_ses-HBNsiteRU_task-rest_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARJM296MDW/ses-HBNsiteRU	epi	sub-NDARJM296MDW_ses-HBNsiteRU_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARPL596YTD_ses-HBNsiteRU_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARPL596YTD/ses-HBNsiteRU	epi		
sub-NDARRA933RLX_ses-HBNsiteRU_task-peer_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARRA933RLX/ses-HBNsiteRU	epi		
sub-NDARCJ363KLE_ses-HBNsiteRU_task-rest_run-1_acq-VARIANTNumVolumes	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARCJ363KLE/ses-HBNsiteRU	epi	sub-NDARCJ363KLE_ses-HBNsiteRU_task-rest_acq-VARIANTNumVolumes_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-NDARCJ363KLE_ses-HBNsiteRU_task-rest_run-1_acq-VARIANTNumVolumes_space-template_desc-preproc_connectome.tsv
sub-NDARRZ145TFN_ses-HBNsiteCBIC_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARRZ145TFN/ses-HBNsiteCBIC	epi		
sub-NDARPX155RF3_ses-HBNsiteRU_task-peer_run-3	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARPX155RF3/ses-HBNsiteRU	epi		
sub-NDARAA306NT2_ses-HBNsiteRU_task-peer_run-3	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARAA306NT2/ses-HBNsiteRU	epi	sub-NDARAA306NT2_ses-HBNsiteRU_task-peer_run-3_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARKP053GCC_ses-HBNsiteRU_task-peer_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARKP053GCC/ses-HBNsiteRU	epi	sub-NDARKP053GCC_ses-HBNsiteRU_task-peer_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARTA808DEQ_ses-HBNsiteSI_task-rest	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARTA808DEQ/ses-HBNsiteSI	phasediff		
sub-NDARZV895RZ5_ses-HBNsiteRU_task-movieDM	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARZV895RZ5/ses-HBNsiteRU	epi		
sub-NDARDX910VTC_ses-HBNsiteCBIC_task-movieDM	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARDX910VTC/ses-HBNsiteCBIC	epi	sub-NDARDX910VTC_ses-HBNsiteCBIC_task-movieDM_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARKZ479FC8_ses-HBNsiteCBIC_task-peer_run-2_acq-VARIANTObliquity	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARKZ479FC8/ses-HBNsiteCBIC	epi	sub-NDARKZ479FC8_ses-HBNsiteCBIC_task-peer_acq-VARIANTObliquity_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARVL498YX5_ses-HBNsiteCBIC_task-rest_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARVL498YX5/ses-HBNsiteCBIC	epi		
sub-NDARYF728BEP_ses-HBNsiteRU_task-movieTP_acq-VARIANTNoFmap	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARYF728BEP/ses-HBNsiteRU	epi		
sub-NDARUH712NRU_ses-HBNsiteCBIC_task-rest_run-2_acq-ABCD	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARUH712NRU/ses-HBNsiteCBIC	epi		
sub-NDARRY715CY4_ses-HBNsiteRU_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARRY715CY4/ses-HBNsiteRU	epi		
sub-NDARDZ266KET_ses-HBNsiteRU_task-rest_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARDZ266KET/ses-HBNsiteRU	epi	sub-NDARDZ266KET_ses-HBNsiteRU_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-NDARDZ266KET_ses-HBNsiteRU_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-NDARHG232EWH_ses-HBNsiteRU_task-rest_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARHG232EWH/ses-HBNsiteRU	epi	sub-NDARHG232EWH_ses-HBNsiteRU_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-NDARHG232EWH_ses-HBNsiteRU_task-rest_run-1_space-template_desc-preproc_connectome.tsv
sub-NDARVL498YX5_ses-HBNsiteCBIC_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARVL498YX5/ses-HBNsiteCBIC	epi		
sub-NDARCG073GZ6_ses-HBNsiteRU_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARCG073GZ6/ses-HBNsiteRU	epi	sub-NDARCG073GZ6_ses-HBNsiteRU_task-movieTP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-NDARCG073GZ6_ses-HBNsiteRU_task-movieTP_space-template_desc-preproc_connectome.tsv
sub-NDARHG906MEZ_ses-HBNsiteCBIC_task-movieDM_acq-VARIANTObliquity	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARHG906MEZ/ses-HBNsiteCBIC	epi	sub-NDARHG906MEZ_ses-HBNsiteCBIC_task-movieDM_acq-VARIANTObliquity_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARRY768ZH3_ses-HBNsiteCBIC_task-peer_run-3_acq-VARIANTObliquity	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARRY768ZH3/ses-HBNsiteCBIC	epi		
sub-NDARMG263JRX_ses-HBNsiteRU_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARMG263JRX/ses-HBNsiteRU	epi	sub-NDARMG263JRX_ses-HBNsiteRU_task-peer_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARPU329MDJ_ses-HBNsiteCBIC_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARPU329MDJ/ses-HBNsiteCBIC	epi		
sub-NDARZE389XF0_ses-HBNsiteRU_task-movieDM_acq-VARIANTObliquity	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARZE389XF0/ses-HBNsiteRU	epi		
sub-NDARVP285RXV_ses-HBNsiteRU_task-movieDM	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARVP285RXV/ses-HBNsiteRU	epi		
sub-NDARPW635LN4_ses-HBNsiteRU_task-peer_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARPW635LN4/ses-HBNsiteRU	epi		
sub-NDAREJ923FZU_ses-HBNsiteRU_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDAREJ923FZU/ses-HBNsiteRU	epi	sub-NDAREJ923FZU_ses-HBNsiteRU_task-peer_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARUY379PT5_ses-HBNsiteRU_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARUY379PT5/ses-HBNsiteRU	epi		
sub-NDARBE641DGZ_ses-HBNsiteRU_task-peer_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARBE641DGZ/ses-HBNsiteRU	epi	sub-NDARBE641DGZ_ses-HBNsiteRU_task-peer_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-NDARBE641DGZ_ses-HBNsiteRU_task-peer_run-2_space-template_desc-preproc_connectome.tsv
sub-NDARRL030XD8_ses-HBNsiteRU_task-peer_run-3_acq-VARIANTObliquity	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARRL030XD8/ses-HBNsiteRU	epi		
sub-NDARDZ147ETZ_ses-HBNsiteRU_task-rest_run-1_acq-VARIANTNumVolumes	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARDZ147ETZ/ses-HBNsiteRU	epi	sub-NDARDZ147ETZ_ses-HBNsiteRU_task-rest_acq-VARIANTNumVolumes_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-NDARDZ147ETZ_ses-HBNsiteRU_task-rest_run-1_acq-VARIANTNumVolumes_space-template_desc-preproc_connectome.tsv
sub-NDARXY745NXJ_ses-HBNsiteRU_task-movieDM	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARXY745NXJ/ses-HBNsiteRU	epi		
sub-NDARLA048NYE_ses-HBNsiteCBIC_task-rest_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARLA048NYE/ses-HBNsiteCBIC	epi	sub-NDARLA048NYE_ses-HBNsiteCBIC_task-rest_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARYX806FL1_ses-HBNsiteRU_task-peer_run-3	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARYX806FL1/ses-HBNsiteRU	epi		
sub-NDARJY747PRJ_ses-HBNsiteCBIC_task-rest_run-1_acq-ABCD	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARJY747PRJ/ses-HBNsiteCBIC	epi	sub-NDARJY747PRJ_ses-HBNsiteCBIC_task-rest_acq-ABCD_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARLE417FRX_ses-HBNsiteRU_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARLE417FRX/ses-HBNsiteRU	epi	sub-NDARLE417FRX_ses-HBNsiteRU_task-movieTP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-NDARLE417FRX_ses-HBNsiteRU_task-movieTP_space-template_desc-preproc_connectome.tsv
sub-NDARVC964LX0_ses-HBNsiteCBIC_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARVC964LX0/ses-HBNsiteCBIC	epi		
sub-NDARRY715CY4_ses-HBNsiteRU_task-movieDM	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARRY715CY4/ses-HBNsiteRU	epi		
sub-NDARBH133TK6_ses-HBNsiteRU_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARBH133TK6/ses-HBNsiteRU	epi	sub-NDARBH133TK6_ses-HBNsiteRU_task-movieTP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARJG300HWH_ses-HBNsiteRU_task-rest_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARJG300HWH/ses-HBNsiteRU	epi	sub-NDARJG300HWH_ses-HBNsiteRU_task-rest_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARPH567WUB_ses-HBNsiteCUNY_task-peer_run-3_acq-VARIANTObliquity	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARPH567WUB/ses-HBNsiteCUNY	epi		
sub-NDARGT551AFK_ses-HBNsiteRU_task-movieDM	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARGT551AFK/ses-HBNsiteRU	epi	sub-NDARGT551AFK_ses-HBNsiteRU_task-movieDM_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARMN043YKC_ses-HBNsiteCBIC_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARMN043YKC/ses-HBNsiteCBIC	epi	sub-NDARMN043YKC_ses-HBNsiteCBIC_task-peer_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARZP630WYL_ses-HBNsiteRU_task-rest_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARZP630WYL/ses-HBNsiteRU	epi		
sub-NDARXY938XY7_ses-HBNsiteRU_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARXY938XY7/ses-HBNsiteRU	epi		
sub-NDARPV009TYX_ses-HBNsiteRU_task-rest_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARPV009TYX/ses-HBNsiteRU	epi		
sub-NDARAM848GTE_ses-HBNsiteRU_task-movieDM_acq-VARIANTObliquity	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARAM848GTE/ses-HBNsiteRU	epi	sub-NDARAM848GTE_ses-HBNsiteRU_task-movieDM_acq-VARIANTObliquity_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARXZ685TU4_ses-HBNsiteRU_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARXZ685TU4/ses-HBNsiteRU	epi		
sub-NDARUB495UD1_ses-HBNsiteRU_task-rest_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARUB495UD1/ses-HBNsiteRU	epi		
sub-NDARWE130JMG_ses-HBNsiteRU_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARWE130JMG/ses-HBNsiteRU	epi		
sub-NDARXY938XY7_ses-HBNsiteRU_task-rest_run-1_acq-VARIANTNumVolumes	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARXY938XY7/ses-HBNsiteRU	epi		
sub-NDARUL454XRE_ses-HBNsiteCBIC_task-rest_run-2_acq-VARIANTNoFmap	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARUL454XRE/ses-HBNsiteCBIC	None		
sub-NDARFG568PXZ_ses-HBNsiteRU_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARFG568PXZ/ses-HBNsiteRU	epi	sub-NDARFG568PXZ_ses-HBNsiteRU_task-peer_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARRM122UPB_ses-HBNsiteRU_task-rest_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARRM122UPB/ses-HBNsiteRU	epi		
sub-NDARMN415AXR_ses-HBNsiteRU_task-rest_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARMN415AXR/ses-HBNsiteRU	epi	sub-NDARMN415AXR_ses-HBNsiteRU_task-rest_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARPT417LW6_ses-HBNsiteCUNY_task-rest_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARPT417LW6/ses-HBNsiteCUNY	epi		
sub-NDARUC144FN6_ses-HBNsiteRU_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARUC144FN6/ses-HBNsiteRU	epi		
sub-NDARMX277VHC_ses-HBNsiteRU_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARMX277VHC/ses-HBNsiteRU	epi		
sub-NDARCD453JG4_ses-HBNsiteRU_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARCD453JG4/ses-HBNsiteRU	epi	sub-NDARCD453JG4_ses-HBNsiteRU_task-movieTP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-NDARCD453JG4_ses-HBNsiteRU_task-movieTP_space-template_desc-preproc_connectome.tsv
sub-NDARXU018RGY_ses-HBNsiteRU_task-rest_run-2_acq-VARIANTObliquity	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARXU018RGY/ses-HBNsiteRU	epi		
sub-NDARYZ906UHJ_ses-HBNsiteRU_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARYZ906UHJ/ses-HBNsiteRU	epi		
sub-NDARNM708YTF_ses-HBNsiteRU_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARNM708YTF/ses-HBNsiteRU	epi		
sub-NDARZV895RZ5_ses-HBNsiteRU_task-rest_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARZV895RZ5/ses-HBNsiteRU	epi		
sub-NDARDZ147ETZ_ses-HBNsiteRU_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARDZ147ETZ/ses-HBNsiteRU	epi	sub-NDARDZ147ETZ_ses-HBNsiteRU_task-movieTP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARYT332LMM_ses-HBNsiteCBIC_task-rest_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARYT332LMM/ses-HBNsiteCBIC	epi		
sub-NDARVD685RRJ_ses-HBNsiteRU_task-movieDM_acq-VARIANTNumVolumesObliquity	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARVD685RRJ/ses-HBNsiteRU	epi		
sub-NDAREY897LB1_ses-HBNsiteCBIC_task-rest_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDAREY897LB1/ses-HBNsiteCBIC	epi	sub-NDAREY897LB1_ses-HBNsiteCBIC_task-rest_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDAREK255DEE_ses-HBNsiteCBIC_task-rest_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDAREK255DEE/ses-HBNsiteCBIC	epi	sub-NDAREK255DEE_ses-HBNsiteCBIC_task-rest_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARDN489EXJ_ses-HBNsiteRU_task-movieDM	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARDN489EXJ/ses-HBNsiteRU	epi	sub-NDARDN489EXJ_ses-HBNsiteRU_task-movieDM_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARPV009TYX_ses-HBNsiteRU_task-movieDM	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARPV009TYX/ses-HBNsiteRU	epi		
sub-NDARUA745NA8_ses-HBNsiteCBIC_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARUA745NA8/ses-HBNsiteCBIC	epi		
sub-NDARRM158VXD_ses-HBNsiteRU_task-movieDM	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARRM158VXD/ses-HBNsiteRU	epi		
sub-NDARRX084UML_ses-HBNsiteCBIC_task-rest_run-2_acq-VARIANTObliquity	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARRX084UML/ses-HBNsiteCBIC	epi		
sub-NDARUY379PT5_ses-HBNsiteRU_task-peer_run-3	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARUY379PT5/ses-HBNsiteRU	epi		
sub-NDARJZ888UX6_ses-HBNsiteCBIC_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARJZ888UX6/ses-HBNsiteCBIC	epi	sub-NDARJZ888UX6_ses-HBNsiteCBIC_task-movieTP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARGH425GB9_ses-HBNsiteCBIC_task-peer_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARGH425GB9/ses-HBNsiteCBIC	epi	sub-NDARGH425GB9_ses-HBNsiteCBIC_task-peer_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARAJ689BVN_ses-HBNsiteRU_task-peer_run-1	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARAJ689BVN/ses-HBNsiteRU	epi	sub-NDARAJ689BVN_ses-HBNsiteRU_task-peer_run-1_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-NDARAJ689BVN_ses-HBNsiteRU_task-peer_run-1_space-template_desc-preproc_connectome.tsv
sub-NDARHW968ABB_ses-HBNsiteCBIC_task-rest_run-2	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARHW968ABB/ses-HBNsiteCBIC	epi	sub-NDARHW968ABB_ses-HBNsiteCBIC_task-rest_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARNZ615UEU_ses-HBNsiteRU_task-movieDM	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARNZ615UEU/ses-HBNsiteRU	epi		
sub-NDARAV519RND_ses-HBNsiteCBIC_task-rest_run-2_acq-ABCD	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARAV519RND/ses-HBNsiteCBIC	epi	sub-NDARAV519RND_ses-HBNsiteCBIC_task-rest_acq-ABCD_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARLZ745EUN_ses-HBNsiteCBIC_task-peer_run-2_acq-ABCD	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARLZ745EUN/ses-HBNsiteCBIC	epi	sub-NDARLZ745EUN_ses-HBNsiteCBIC_task-peer_acq-ABCD_run-2_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARHG232EWH_ses-HBNsiteRU_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARHG232EWH/ses-HBNsiteRU	epi	sub-NDARHG232EWH_ses-HBNsiteRU_task-movieTP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	
sub-NDARZV895RZ5_ses-HBNsiteRU_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARZV895RZ5/ses-HBNsiteRU	epi		
sub-NDARRZ145TFN_ses-HBNsiteCBIC_task-peer_run-3	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARRZ145TFN/ses-HBNsiteCBIC	epi		
sub-NDARVC350WVG_ses-HBNsiteCBIC_task-movieDM	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARVC350WVG/ses-HBNsiteCBIC	epi		
sub-NDARAA306NT2_ses-HBNsiteRU_task-movieTP	HBN	s3://fcp-indi/data/Projects/HBN/BIDS_datalad/sub-NDARAA306NT2/ses-HBNsiteRU	epi	sub-NDARAA306NT2_ses-HBNsiteRU_task-movieTP_space-MNI152NLin6Asym_res-2_desc-preproc_connectome.tsv	sub-NDARAA306NT2_ses-HBNsiteRU_task-movieTP_space-template_desc-preproc_connectome.tsv
